Ասորեստան	name	Assyria (an ancient Semitic Akkadian kingdom and at times an empire, extant from the mid-23rd century BCE to 608 BCE and centred on the Upper Tigris river in northern Mesopotamia (present day northern Iraq, but at its maximum extent including parts of modern Iran, Syria, Israel, Palestine and Egypt))
Ասորիք	name	(historical) Syria (a historical region of West Asia, extending from modern-day southeast Turkey to the north, the Euphrates and Arabian Desert to the east, the Sinai Peninsula to the south, and the Mediterranean sea to the west) | Syria (an ancient Roman province between 64 BCE and 198 CE)
Ասպահան	name	alternative form of Սպահան (Spahan): | Isfahan (a city in Iran, the seat of Isfahan County's Central District and the capital of Isfahan Province, the third largest city of Iran; the former capital of Iran, from 1598–1736) | Isfahan (a province of Iran)
Ասպետ	name	a male given name, Asbed or Aspet
Ասսամ	name	Assam (a state in northeastern India)
Աստանա	name	Astana (the capital city of Kazakhstan)
Աստղիկ	name	Astghik | a female given name, Astghik, from Old Armenian
Աստվածատուր	name	a male given name, Astvatsatur or Asdvadzadur
Աստրախան	name	Astrakhan
Ասքանազ	name	a male given name, Askanaz
Ավագ	name	a male given name, Avag or Avak
Ավագյան	name	a surname originating as a patronymic
Ավանիսյան	name	a surname originating as a patronymic
Ավգերյան	name	a surname originating as a patronymic, Avgeryan, Avkerian
Ավգիաս	name	Augeas
Ավգուստ	name	a transliteration of the German male given name August
Ավգուստինոս	name	a transliteration of the Latin male given name Augustīnus, Augustine
Ավենտինյան բլուր	name	Aventine Hill
Ավետ	name	a diminutive, Avet or Aved, of the male given names Ավետիք (Avetikʻ) or Ավետիս (Avetis)
Ավետիս	name	a male given name, Avetis or Avedis
Ավետիսյան	name	a surname originating as a patronymic
Ավետիք	name	a male given name, Avetik or Avedik
Ավետյան	name	a surname originating as a patronymic
Ավինյոն	name	Avignon
Ավիցեննա	name	Avicenna
Ավլիս	name	Aulis
Ավոգադրո	name	Avogadro
Ավոգադրոյի	name	dative singular of Ավոգադրո (Avogadro)
Ավոգադրոյի թիվ	noun	Avogadro's number
Ավստրալիա	name	Australia (a country consisting of a main island, the island of Tasmania and other smaller islands, located in Oceania; historically, a collection of former colonies of the British Empire) | Australia (a continent consisting of the land on the Australian tectonic plate, i.e. Australia, New Guinea and intervening islands)
Ավստրիա	name	Austria (a country in Central Europe)
Ատալիա	name	Attalia (an ancient city in modern Turkey; modern Antalya)
Ատիլիոս	name	Atilius
Ատլանտյան օվկիանոս	name	Atlantic Ocean (the ocean lying between the Americas to the west and Europe and Africa to the east)
Ատոմ	name	a male given name, Atom or Adom
Ատրներսեհ	name	a male given name, Atrnerseh or Adrnerseh, of historical usage
Ատրպատական	name	Atropatene | Azerbaijan (a region in northwestern Iran, where ancient Atropatene was located, encompassing the modern provinces of Ardabil, East Azerbaijan and West Azerbaijan)
Արա	name	a male given name, Ara
Արաբական Միացյալ Էմիրություններ	name	United Arab Emirates (a country in West Asia in the Middle East)
Արաբական թերակղզի	name	Arabian Peninsula
Արաբական ծով	name	Arabian Sea
Արաբաջյան	name	a surname originating as an occupation
Արաբիա	name	Arabia (a peninsula of West Asia between the Red Sea and the Persian Gulf; includes Jordan, Saudi Arabia, Yemen, Oman, Qatar, Bahrain, Kuwait, and the United Arab Emirates) | Arabia (the region of West Asia within or adjacent to the Arabian Plate; Yemen, Oman, Qatar, Bahrain, Kuwait, Iraq, Saudi Arabia, Jordan, the Egyptian Sinai, Palestine and the United Arab Emirates)
Արագած	name	Aragats (highest mountain in the Republic of Armenia)
Արագածոտն	name	Aragatsotn (a province of Armenia)
Արալյան ծով	name	Aral Sea (a saline lake straddling the Kazakhstan-Uzbekistan border)
Արախա	name	a male given name of historical usage, notably borne by Arakha
Արածանի	name	Eastern Euphrates, Aratsani, Murat (a river in Turkey)
Արամ	name	a male given name, Aram
Արամազդ	name	Aramazd | a male given name, Aramazd
Արամայիս	name	a male given name
Արամանյակ	name	Aramaneak | a male given name, Aramanyak
Արամյան	name	a surname originating as a patronymic
Արայիկ	name	a diminutive of the male given name Արա (Ara)
Արապաճեան	name	traditional orthography spelling of Արապաճյան (Arapačyan)
Արապաճյան	name	a surname originating as an occupation
Արարատ	name	Ararat | Ararat (mountain, now in Turkey) | Ararat (a province of Armenia) | Ararat (a town in Armenia) | a male given name, Ararat, transferred from the place name
Արարատյան դաշտ	name	Ararat plain
Արաքս	name	Araks | a female given name, Arax or Araks, from the name of the river, of modern (since the 19th century) usage
Արաքսի	name	a female given name, Araxy or Araksi, from the name of the river, of modern (since the 19th century) usage
Արբելա	name	Arbela
Արգամ	name	a male given name, Argam or Arkam
Արգավանդ	name	Argavand (a village in Ararat, Armenia) | Argavand (a village in Armavir, Armenia)
Արգենտինա	name	Argentina (a country in South America)
Արգիշտի	name	Argishti (name of two kings of Urartu) | a male given name, Argishti
Արգոլիս	name	Argolis
Արե	name	alternative form of Աարե (Aare)
Արեգ	name	a male given name, Areg or Arek
Արեգակ	noun	the Sun
Արեգակնային համակարգ	name	the Solar System
Արեկիպա	name	Arequipa (a city in Peru)
Արես	name	Ares
Արզումանյան	name	a surname originating as a patronymic
Արթիկ	name	Artik (a town in Armenia)
Արթունյան	name	a surname originating as a patronymic
Արթուր	name	a male given name, Artur
Արժանթին	name	Argentina (a country in South America)
Արիոս	name	a transliteration of the Ancient Greek male given name Ἄρειος (Áreios), Arius
Արիստակես	name	a male given name, Aristakes
Արիստակեսյան	name	a surname originating as a patronymic
Արիստոտել	name	Aristotle
Արիստոփանես	name	Aristophanes
Արիստոֆան	name	alternative form of Արիստոփանես (Aristopʻanes)
Արիստոֆանես	name	alternative spelling of Արիստոփանես (Aristopʻanes)
Արխանգելսկ	name	Arkhangelsk (a city in Russia)
Արծրուն	name	a male given name, Artsrun or Ardzrun
Արծրունի	name	a member of the Artsruni noble family
Արկադի	name	a male given name from Russian, equivalent to English Arcady
Արկադիոս	name	a transliteration of the Ancient Greek male given name Ἀρκάδιος (Arkádios), Arcadius
Արհմն	name	Ahriman
Արման	name	a male given name, Arman
Արմավիր	name	Armavir (a town in Armenia) | Armavir (a province of Armenia)
Արմեն	name	a male given name, Armen
Արմենակ	name	a male given name, Armenak
Արմենիա	name	Armenia (a city in Quindío department, Colombia) | Armenia (a town in Sonsonate department, El Salvador)
Արմենուհի	name	a female given name, Armenuhi, Armenouhi, or Armenouhie
Արմին	name	Arminius
Արմինե	name	a female given name, Armine
Արշալույս	name	a unisex given name, Arshaluys or Arshaluis
Արշակ	name	a male given name, Arshak or Arshag
Արշակյան	name	a surname originating as a patronymic
Արշակունի	name	Arsacid
Արշակունյաց	adj	of or pertaining to the Arsacid dynasty
Արշամ	name	a male given name, Arsham, equivalent to English Arsames
Արշավիր	noun	a male given name, Arshavir
Արո	name	diminutive of Արա (Ara)
Արոնյան	name	a surname from Russian
Արունաչալ Պրադեշ	name	Arunachal Pradesh (a state in northeastern India)
Արուսյակ	name	Venus | a female given name, Arusyak, Arusiak, or Arusiag
Արսեն	name	a male given name, Arsen, from Ancient Greek | a transliteration of the Ancient Greek male given name Ἀρσένῐος (Arsénĭos), Arsenius
Արսենի	name	a transliteration of the Russian male given name Арсе́ний (Arsénij, “Arseny”)
Արսենյան	name	a surname originating as a patronymic
Արսինե	name	a female given name, Arsine or Arsineh
Արսլանճեան	name	traditional orthography spelling of Արսլանճյան (Arslančyan)
Արսլանճյան	name	a surname originating as an occupation
Արսլանյան	name	a surname originating as a patronymic
Արտակ	name	a male given name, Artak or Ardag
Արտաշատ	name	Artashat (a town, the capital of the municipality of Artashat and the province of Ararat, Armenia, located on Araks River in the Ararat plain) | Artaxata
Արտաշեն	name	a male given name of historical usage | Ardeşen (a city in Rize Province, Turkey)
Արտաշես	name	a male given name, Artashes
Արտաշիր	name	a male given name, Artashir, of historical usage
Արտավազդ	name	a male given name, Artavazd or Ardavazt
Արտավան	name	a male given name of historical usage
Արտեմ	name	a male given name, Artem or Ardem
Արտեմիս	name	Artemis
Արտյոմ	name	a male given name, Artyom
Արտուքյան	adj	Artuqid
Արտուքյան	name	Artuqid
Արցախ	name	Artsakh (an unrecognized Armenian state in the South Caucasus) | Artsakh (a historical province of Armenia)
Արքիլոքոս	name	Archilochus
Արքիմեդ	name	a transliteration of the Ancient Greek male given name Ἀρχιμήδης (Arkhimḗdēs), Archimedes
Արև	name	a female given name, Arev
Արևելյան Եվրոպա	name	Eastern Europe (a socio-political geographical area of eastern Europe usually including the European countries to the east of Germany, Austria and Italy, and to the west of the Urals)
Արևելյան Թիմոր	name	East Timor (a country in Southeast Asia occupying half the island of Timor)
Արևելք	name	Orient, East
Արևմուտք	name	West (Western world)
Արևմտյան Բենգալ	name	West Bengal (a state in eastern India)
Արևմտյան Դվինա	name	Western Dvina, Daugava
Արևմտյան Եվրոպա	name	Western Europe (a sociopolitical region in the west of Europe)
Արևմտյան Սահարա	name	Western Sahara (a territory and former Spanish colony in North Africa; about 70% is occupied by Morocco, which claims ownership over the territory as its Southern Provinces, while 30% is governed by its native inhabitants as the Sahrawi Arab Democratic Republic)
Ափրիկե	name	Africa
Ափրոդիտե	name	alternative form of Աֆրոդիտե (Afrodite)
Աքայա	name	Achaea
Աքեմենյան	adj	Achaemenid
Աքեմենյան	name	Achaemenid
Աքիլես	name	alternative spelling of Աքիլլես (Akʻilles)
Աքիլլես	name	Achilles
Աքքա	name	Acre (a city in Israel)
Աֆանասի	name	a transliteration of the Russian male given name Афана́сий (Afanásij, “Afanasy”)
Աֆղանստան	name	Afghanistan (a landlocked country between Central Asia and South Asia)
Աֆրիկա	name	Africa (the continent south of Europe and between the Atlantic and Indian Oceans)
Աֆրիկյան եղջյուր	name	Horn of Africa
Աֆրոդիտե	name	Aphrodite
Բ	character	capital form of բ (b)
Բ	num	2 in the system of Armenian numerals
ԲԴԽ	name	initialism of Բարձրագույն դատական խորհուրդ (Barjraguyn datakan xorhurd)
ԲՀԿ	name	initialism of «Բարգավաճ Հայաստան» կուսակցություն (“Bargavač Hayastan” kusakcʻutʻyun, ““Prosperous Armenia” Party”)
